,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard
419,420,58,33,50,94501,4,2.1,1,0,0,0,0,0,1
420,421,47,22,58,93105,4,3.6,3,0,0,0,0,1,1
421,422,28,3,115,92333,4,3.1,2,0,1,0,0,0,0
422,423,46,20,145,91380,2,6.3,1,0,0,1,1,1,0
423,424,43,19,161,95616,2,7.5,1,0,0,0,0,0,0
424,425,56,30,38,92029,1,0.2,1,0,0,0,0,0,0
425,426,28,3,28,90505,4,0.8,1,0,0,0,0,1,0
426,427,42,18,75,92182,3,2.33,1,0,0,0,0,0,1
427,428,32,7,35,92521,3,1.3,1,116,0,0,0,0,1
428,429,62,38,24,94720,2,1.0,1,116,0,0,0,0,1
429,430,37,13,78,94998,4,0.1,2,0,0,0,0,1,0
430,431,51,26,113,94086,1,1.3,3,161,0,0,0,1,0
431,432,39,13,75,94305,3,2.1,1,224,0,0,0,1,0
432,433,43,17,91,91311,1,5.7,1,0,0,0,0,1,0
433,434,52,28,31,91330,4,0.2,1,141,0,0,0,1,1
434,435,30,6,45,95819,1,1.8,2,0,0,0,0,1,0
435,436,52,26,80,94709,3,0.8,1,0,0,0,0,0,0
436,437,61,35,50,92122,3,1.4,3,112,0,0,0,1,0
437,438,36,9,31,95825,4,1.0,2,0,0,1,0,1,0
438,439,58,32,113,93943,2,3.8,2,119,1,0,1,1,1
439,440,47,23,29,94304,4,0.6,1,0,0,0,0,1,0
440,441,64,39,59,92626,2,1.5,1,139,0,0,0,1,0
441,442,52,27,43,93555,1,1.3,2,0,0,1,0,1,0
442,443,58,28,122,95136,1,3.0,3,115,1,0,0,1,0
443,444,48,24,29,90509,1,1.0,1,0,0,0,0,0,0
444,445,64,40,91,93106,2,0.0,3,0,0,0,0,1,1
445,446,58,32,65,94590,3,2.2,3,0,0,0,0,1,0
446,447,47,23,22,93108,1,1.0,1,0,0,0,0,0,1
447,448,49,23,71,95134,1,1.4,3,0,0,0,0,0,0
448,449,31,4,60,94588,4,2.0,2,0,0,0,0,1,1
449,450,61,37,60,91706,3,2.0,3,0,0,0,0,1,0
450,451,51,25,69,95747,1,0.3,1,0,0,0,0,1,1
451,452,28,-2,48,94132,2,1.75,3,89,0,0,0,1,0
452,453,39,13,21,94022,3,0.2,2,0,0,0,0,0,0
453,454,54,28,53,92109,4,2.8,2,0,0,1,0,0,0
454,455,50,24,29,94110,3,0.9,3,0,0,0,0,0,0
455,456,30,4,60,91107,4,2.2,2,0,0,0,0,1,0
456,457,64,39,42,92068,3,0.5,2,116,0,0,0,1,0
457,458,29,3,69,94303,3,0.3,3,0,0,0,0,0,0
458,459,48,24,20,95841,1,1.0,1,0,0,0,0,1,1
459,460,35,10,200,91107,2,3.0,1,458,0,0,0,0,0
460,461,60,36,141,90277,2,2.1,1,0,0,0,0,1,1
461,462,55,30,81,92123,2,3.7,1,0,0,1,0,0,0
462,463,29,4,183,91423,3,8.3,3,0,1,0,0,1,0
463,464,48,22,149,94928,2,5.5,2,0,1,1,1,1,0
464,465,43,19,83,94305,4,3.6,3,0,1,0,0,0,1
465,466,66,42,35,94305,1,1.9,2,172,0,0,0,1,0
466,467,25,0,13,91342,2,0.9,3,0,0,0,0,1,0
467,468,45,20,39,90232,1,2.4,1,0,0,0,0,0,1
468,469,34,10,21,92634,1,0.5,3,0,0,0,0,1,0
469,470,48,23,10,94609,2,0.7,3,0,0,0,0,1,1
470,471,32,6,84,91006,4,1.8,2,0,0,0,0,0,0
471,472,50,24,30,91768,4,0.1,1,161,0,0,0,1,1
472,473,43,19,31,90007,4,0.3,1,156,0,0,0,1,0
473,474,64,39,182,93955,1,1.2,2,547,1,0,0,1,0
474,475,60,34,114,90028,2,6.9,1,0,0,0,0,1,0
475,476,43,19,152,92008,3,6.1,2,0,1,0,0,0,0
476,477,60,34,53,92717,1,0.8,2,0,0,1,0,0,1
477,478,64,39,24,95112,4,0.4,2,78,0,0,0,1,0
478,479,44,20,150,95060,2,3.3,1,0,0,0,0,0,1
479,480,60,36,132,92154,2,6.0,1,470,0,0,0,1,1
480,481,54,29,68,94998,3,1.6,3,0,0,0,0,1,1
481,482,33,9,53,94063,1,1.2,1,0,0,0,0,0,1
482,483,56,32,173,94022,1,4.6,2,88,1,0,1,1,0
483,484,29,5,30,90095,3,1.0,2,0,0,0,0,0,0
484,485,25,1,113,95023,2,0.2,1,0,0,0,0,1,1
485,486,60,34,15,95014,1,0.8,2,0,0,0,0,1,0
486,487,55,30,84,92173,2,3.7,1,304,0,1,0,1,0
487,488,39,13,88,94117,4,1.4,2,0,0,0,0,1,1
488,489,37,13,43,94122,3,2.8,1,0,0,0,0,1,0
489,490,53,28,43,91380,2,2.1,3,0,0,0,1,1,1
490,491,34,10,90,94303,2,2.7,1,0,0,0,0,1,0
491,492,42,18,34,92115,4,0.3,1,104,0,1,0,1,0
492,493,60,36,38,94596,4,1.3,1,0,0,0,0,1,0
493,494,50,24,173,94720,1,1.0,1,0,0,0,0,1,1
494,495,41,17,160,92647,2,8.0,1,0,0,0,0,1,0
495,496,25,0,44,94545,4,0.6,2,0,0,0,0,1,1
496,497,50,24,83,94301,2,0.4,3,0,0,0,0,1,0
497,498,48,22,94,90623,4,2.6,3,0,0,0,0,1,0
498,499,32,8,43,95023,1,2.1,3,0,0,0,0,0,1
499,500,50,25,42,93108,3,1.7,2,0,0,0,0,1,0
500,501,59,33,34,92177,2,0.3,1,0,0,0,0,0,0
501,502,50,26,39,90640,3,1.9,2,0,0,0,0,1,0
502,503,44,19,70,92833,1,0.1,2,0,0,0,0,0,0
503,504,31,5,39,94022,4,1.8,3,185,0,0,0,0,1
504,505,40,10,44,94720,3,2.0,3,0,0,0,0,1,0
505,506,36,12,69,94305,3,3.1,2,0,1,0,0,1,0
506,507,51,25,44,94608,3,0.9,3,0,0,0,0,0,0
507,508,64,40,32,91380,3,0.1,3,0,0,0,0,1,0
508,509,47,22,15,95521,2,0.7,3,0,0,0,0,0,0
509,510,52,28,118,90503,2,6.8,1,112,0,0,0,1,0
510,511,51,26,62,95136,1,1.3,2,221,0,0,0,1,0
511,512,31,5,82,94143,4,2.2,2,0,0,0,0,0,0
512,513,39,14,54,95035,3,3.0,1,108,0,0,0,0,1
513,514,30,6,48,94607,1,2.1,3,0,0,0,0,0,0
514,515,27,1,74,91730,3,0.3,3,0,0,0,0,1,0
515,516,41,16,113,92780,1,1.0,3,211,0,0,0,0,1
516,517,53,27,81,90009,3,1.7,2,0,0,0,0,0,0
517,518,54,27,43,92834,3,1.0,2,169,0,0,0,0,0
518,519,28,4,34,92677,1,1.8,2,0,0,0,0,1,0
519,520,34,9,48,95616,1,2.5,3,105,0,0,0,1,0
520,521,61,37,54,90024,4,1.2,2,129,0,0,0,1,1
521,522,48,24,75,92518,4,1.4,2,0,0,0,0,1,0
522,523,36,11,72,91007,1,2.8,1,224,0,0,0,0,0
523,524,56,31,39,93023,4,0.9,1,0,0,0,0,0,0
524,525,24,-1,75,93014,4,0.2,1,0,0,0,0,1,0
525,526,64,38,79,94024,2,2.8,1,179,0,0,0,0,0
526,527,26,2,205,93106,1,6.33,1,271,0,0,0,0,1
527,528,33,8,65,90027,2,0.1,1,89,0,0,0,1,0
528,529,64,39,122,90089,4,0.2,1,378,1,0,0,1,0
529,530,39,15,82,95207,1,0.8,2,0,0,0,0,1,0
530,531,54,30,21,91706,2,0.2,1,0,0,0,0,0,1
531,532,32,6,50,90401,4,2.1,3,0,0,1,1,1,1
532,533,62,37,39,94305,2,2.8,1,113,0,0,1,1,1
533,534,27,2,101,92807,1,1.9,1,0,0,0,0,0,0
534,535,53,28,41,93117,2,0.6,3,0,0,1,0,0,0
535,536,51,25,132,94143,1,0.3,1,0,0,0,0,1,0
536,537,25,-1,43,92173,3,2.4,2,176,0,0,0,1,0
537,538,44,20,131,90717,1,4.9,3,0,1,0,0,1,0
538,539,31,5,11,94534,1,0.4,2,76,0,0,0,0,1
539,540,57,32,21,94720,1,0.3,3,117,0,0,0,0,0
540,541,25,-1,109,94010,4,2.3,3,314,0,0,0,1,0
541,542,30,6,141,95014,2,4.33,1,0,0,0,0,0,0
542,543,40,14,81,94709,3,0.1,1,0,0,0,0,1,0
543,544,63,38,54,94704,3,2.4,1,90,0,0,0,0,1
544,545,35,10,164,91614,2,7.8,1,0,0,0,0,1,0
545,546,43,19,28,94303,4,0.3,1,87,0,0,0,0,0
546,547,27,2,68,94025,3,2.6,3,203,0,1,0,0,0
547,548,44,14,44,94132,3,2.0,3,180,0,1,1,1,1
548,549,49,23,61,94117,1,1.4,3,0,0,0,0,1,1
549,550,61,36,35,94110,3,1.3,2,0,0,0,0,0,1
550,551,60,34,54,94301,3,0.3,2,0,0,0,0,1,1
551,552,59,34,14,93118,1,0.1,1,0,0,0,0,1,1
552,553,28,3,52,90024,4,2.2,1,230,0,0,0,1,0
553,554,52,28,101,91330,2,0.3,1,0,0,0,0,0,0
554,555,28,2,149,94720,2,7.2,1,0,0,0,0,1,0
555,556,34,8,35,92037,4,0.8,1,137,0,0,1,1,1
556,557,60,34,21,93105,3,0.3,3,129,0,0,0,1,0
557,558,39,15,118,95039,2,1.9,1,0,0,0,0,0,1
558,559,30,5,38,95064,4,2.0,2,0,0,1,0,0,0
559,560,49,25,24,95818,4,0.2,1,138,0,0,0,1,0
560,561,43,18,59,93943,1,3.7,3,0,0,0,0,1,0
561,562,63,33,41,94234,4,1.67,3,0,0,0,0,1,0
562,563,28,3,85,94035,1,0.8,2,0,0,0,0,1,1
563,564,51,27,12,94608,4,1.0,1,0,0,0,0,1,0
564,565,33,7,32,94904,1,0.6,3,152,0,0,0,0,0
565,566,55,29,79,90210,3,0.8,1,0,0,0,0,1,0
566,567,53,28,175,95060,3,3.6,3,0,1,0,1,1,1
567,568,34,8,28,95112,3,0.9,1,0,0,0,0,0,0
568,569,34,9,41,92101,2,0.1,1,161,0,0,0,1,1
569,570,40,14,70,95136,3,2.1,1,185,0,0,0,0,0
570,571,49,25,161,94928,3,6.5,2,485,1,1,1,0,0
571,572,35,9,53,94143,4,2.2,2,0,0,0,0,1,0
572,573,39,15,128,92333,1,3.4,1,0,0,0,0,0,0
573,574,55,28,50,95020,3,1.0,2,0,0,0,0,1,1
574,575,29,5,80,94709,2,2.0,2,0,0,0,0,1,1
575,576,54,30,93,91107,1,2.7,2,0,0,0,0,1,0
576,577,25,-1,48,92870,3,0.3,3,0,0,0,0,0,1
577,578,52,28,149,94043,2,6.8,1,0,0,0,0,1,0
578,579,46,19,49,92124,3,2.5,2,0,0,0,0,1,1
579,580,57,33,88,93524,1,2.7,2,0,0,0,0,1,0
580,581,52,22,22,90049,4,0.4,3,0,0,0,0,1,1
581,582,28,3,55,94521,4,2.2,1,0,0,0,0,1,1
582,583,44,18,72,95678,1,0.7,3,155,0,0,0,0,0
583,584,24,-1,38,95045,2,1.7,2,0,0,0,0,1,0
584,585,40,16,114,91604,1,3.4,1,300,0,0,0,1,0
585,586,34,4,83,92653,4,4.0,3,0,0,0,0,1,0
586,587,39,14,101,94305,2,0.4,1,0,0,0,0,1,1
587,588,50,24,94,93305,1,4.9,1,272,0,0,0,1,0
588,589,41,17,40,93117,2,2.5,1,0,0,0,1,1,1
589,590,31,7,128,92821,1,6.0,1,0,0,0,0,0,0
590,591,29,3,39,94612,4,2.1,3,0,0,0,0,1,0
591,592,30,5,51,92037,1,1.0,1,0,0,0,0,1,0
592,593,44,20,79,95051,4,2.0,3,0,0,1,1,1,1
593,594,33,7,48,90025,4,2.2,2,0,0,0,0,1,0
594,595,50,26,85,94143,1,0.0,1,144,0,0,0,0,0
595,596,42,18,41,92121,1,1.8,1,94,0,0,0,1,0
596,597,48,22,152,94022,1,3.5,3,0,1,0,0,1,0
597,598,24,-2,125,92835,2,7.2,1,0,0,1,0,0,1
598,599,56,31,11,92374,2,0.2,3,90,0,0,0,0,0
599,600,28,4,103,94720,2,2.5,1,0,0,0,0,1,1
600,601,56,30,141,94143,2,0.5,1,0,0,0,0,1,0
601,602,58,32,38,91320,1,1.4,1,0,0,0,0,1,1
602,603,29,5,135,95035,2,0.6,1,0,0,0,0,0,0
603,604,63,38,28,94720,2,0.5,2,89,0,0,0,1,0
604,605,28,3,70,90245,4,2.2,1,240,0,0,0,0,1
605,606,57,31,41,91330,1,0.2,1,0,0,0,0,1,1
606,607,34,8,81,91741,3,0.9,2,208,0,0,0,1,0
607,608,28,3,170,95014,1,0.1,3,0,1,0,0,0,0
608,609,27,2,55,91910,4,1.7,2,0,0,0,0,1,0
609,610,37,11,24,91770,4,1.5,3,0,0,0,0,0,0
610,611,52,28,81,94132,3,1.8,2,275,0,0,0,0,0
611,612,49,23,32,94701,4,1.8,1,83,0,0,0,0,0
612,613,65,40,129,90095,1,1.3,1,0,0,0,0,1,1
613,614,60,35,108,94904,1,0.9,1,0,0,1,0,0,0
614,615,37,12,180,90034,1,8.6,1,0,0,0,0,1,1
615,616,63,37,139,93943,2,6.9,1,0,0,0,0,0,0
616,617,40,14,33,94025,2,1.4,3,0,0,0,0,1,1
617,618,46,20,74,94024,4,2.6,3,0,0,0,0,1,0
618,619,63,37,42,91320,2,0.7,3,115,0,0,0,1,0
619,620,57,27,73,93106,1,3.0,3,0,0,0,0,0,0
620,621,33,8,115,91129,4,2.9,2,0,1,0,0,1,0
621,622,41,17,114,91125,2,1.8,2,0,0,0,0,1,0
622,623,41,17,92,93555,2,1.9,1,131,0,0,0,1,0
623,624,44,19,34,95616,1,0.3,3,78,0,0,0,1,0
624,625,33,6,54,92821,2,1.67,2,122,0,0,0,1,0
625,626,52,28,64,95605,2,1.0,3,211,0,0,0,1,0
626,627,30,6,42,94305,1,0.2,3,100,0,0,0,0,1
627,628,45,19,70,92677,3,2.1,1,0,0,0,0,1,0
628,629,49,24,51,90071,1,1.3,2,0,0,0,0,0,0
629,630,45,19,71,91711,4,2.9,1,218,0,0,1,1,1
630,631,32,7,35,96651,3,1.3,1,108,0,0,0,0,1
631,632,45,18,40,94960,3,1.0,2,0,0,0,0,1,0
632,633,57,32,165,94720,4,2.7,3,0,1,0,0,1,0
633,634,61,31,18,94583,1,1.5,3,0,0,0,0,1,1
634,635,57,31,32,90034,3,1.4,1,0,0,1,1,1,1
635,636,60,35,35,90509,3,0.2,1,169,0,0,0,1,0
636,637,40,16,120,92037,2,6.1,1,196,0,0,0,1,0
637,638,53,28,31,90245,4,0.1,3,0,0,0,0,1,0
638,639,42,16,35,92054,3,1.5,1,0,0,0,0,0,0
639,640,62,36,32,92646,2,0.2,3,0,0,0,0,1,1
640,641,43,18,85,94960,1,3.7,3,327,0,1,0,1,0
641,642,35,10,139,95060,2,7.8,1,0,0,0,0,0,0
642,643,50,24,103,94132,1,0.3,1,0,0,0,0,1,0
643,644,45,21,152,91902,2,1.4,1,0,0,0,0,1,0
644,645,52,27,33,92121,2,2.0,2,0,0,0,0,1,0
645,646,35,9,84,95120,4,2.2,2,322,0,0,0,0,0
646,647,58,33,61,90033,4,1.7,1,0,0,0,0,0,0
647,648,62,38,64,95064,4,2.2,1,123,0,1,1,1,1
648,649,50,25,34,95621,1,1.3,2,0,0,0,0,1,0
649,650,25,-1,82,92677,4,2.1,3,0,0,0,0,1,0
650,651,47,22,122,90037,1,5.1,3,163,1,1,0,0,0
651,652,28,4,58,92121,3,1.5,1,131,0,0,0,0,0
652,653,34,9,92,90005,1,2.8,1,0,0,0,0,1,0
653,654,49,23,78,92691,2,2.4,2,205,0,0,0,0,1
654,655,54,29,129,93940,4,4.2,3,0,1,0,0,0,0
655,656,50,25,13,91109,2,0.7,3,0,0,0,0,0,0
656,657,37,11,81,94539,1,2.8,3,145,0,0,0,0,0
657,658,38,8,23,95207,1,0.67,3,0,0,0,0,0,0
658,659,52,26,35,91711,3,0.9,3,0,0,0,0,0,0
659,660,63,39,79,93009,4,1.7,2,0,0,0,0,1,1
660,661,39,14,165,92126,2,3.3,1,0,0,0,0,1,0
661,662,63,38,52,94720,2,2.8,1,0,0,0,0,1,0
662,663,65,41,185,93561,3,2.0,2,0,1,0,0,0,0
663,664,46,20,49,90503,3,2.2,2,0,0,0,0,0,0
664,665,54,30,64,95126,1,1.8,3,227,0,0,0,0,1
665,666,54,24,61,92866,4,2.0,3,0,0,1,0,1,0
666,667,52,26,112,92120,1,2.4,1,0,0,1,1,1,1
667,668,63,39,72,93106,3,2.0,3,190,0,1,0,1,0
668,669,66,41,18,94010,3,0.5,1,0,0,0,0,0,0
669,670,56,29,41,94109,4,2.5,2,0,0,0,0,0,0
670,671,23,-1,61,92374,4,2.6,1,239,0,0,0,1,0
671,672,65,41,105,92612,1,3.0,2,282,1,1,1,1,0
672,673,51,27,23,96651,1,0.2,1,0,0,0,0,1,0
673,674,34,10,22,95670,1,0.5,3,85,0,0,0,0,0
674,675,49,23,59,95827,3,2.1,1,0,0,0,0,0,0
675,676,29,2,33,91711,1,2.0,2,160,0,0,0,0,0
676,677,47,23,11,94063,1,0.9,3,103,0,0,0,0,1
677,678,46,21,204,92780,2,2.8,1,0,0,0,0,1,0
678,679,52,27,61,92101,4,1.8,3,207,0,0,0,0,0
679,680,55,31,103,92093,3,1.8,2,364,0,0,0,0,0
680,681,61,36,51,94706,3,1.5,1,0,0,0,0,0,1
681,682,34,9,164,94720,1,6.0,3,0,1,0,0,1,0
682,683,58,34,12,90504,1,0.1,2,0,0,0,0,0,1
683,684,40,16,82,91311,1,3.6,2,0,0,0,0,0,0
684,685,43,17,164,90266,1,2.4,1,449,0,0,0,1,0
685,686,35,8,48,93107,2,1.67,2,0,0,0,0,1,0
686,687,24,-1,38,92612,4,0.6,2,0,0,0,0,1,0
687,688,48,22,65,92120,2,1.5,2,0,0,0,0,1,0
688,689,44,20,71,94304,4,1.9,1,207,0,0,0,1,0
689,690,54,30,18,94591,1,0.3,1,0,0,1,1,1,0
690,691,59,34,52,94115,2,1.6,3,75,0,0,0,1,0
691,692,45,18,48,90025,3,2.5,2,113,0,0,0,1,1
692,693,26,2,30,94720,1,1.0,3,111,0,0,0,0,0
693,694,40,15,40,92096,2,2.2,3,107,0,0,0,1,0
694,695,32,7,112,90740,1,3.8,1,81,0,0,0,1,0
695,696,29,4,115,92717,1,1.9,1,0,0,0,0,0,0
696,697,51,27,63,92251,2,1.0,3,82,0,0,0,1,0
697,698,42,17,85,92648,1,3.7,3,0,0,0,0,1,0
698,699,64,38,59,92028,1,2.5,3,220,0,0,0,0,0
699,700,44,20,68,95060,1,0.8,3,91,0,0,0,0,0
700,701,37,11,84,90089,2,1.8,1,0,0,0,0,1,1
701,702,44,19,62,93106,3,0.8,3,0,0,0,0,0,1
702,703,35,9,109,92709,3,4.0,1,0,1,0,0,0,0
703,704,41,17,141,94022,2,7.6,1,92,0,0,0,0,0
704,705,56,32,129,94065,1,7.4,1,0,0,0,0,0,0
705,706,62,36,30,94720,3,0.7,2,0,0,0,0,1,0
706,707,58,34,148,95819,1,4.7,1,0,0,0,0,1,0
707,708,47,20,25,95064,3,0.67,2,0,0,0,0,1,1
708,709,35,10,21,92182,3,1.3,1,115,0,0,0,0,0
709,710,29,4,72,95841,4,2.2,1,0,0,0,0,1,0
710,711,43,17,59,94085,3,0.9,3,87,0,0,0,1,1
711,712,62,37,83,91754,3,1.8,2,187,0,1,0,0,0
712,713,41,16,10,94123,2,0.3,2,0,0,0,0,1,0
713,714,34,9,84,92009,3,0.6,2,0,0,0,0,1,0
714,715,50,23,98,92068,3,2.0,2,0,0,0,0,0,0
715,716,47,23,32,92130,1,1.0,1,0,0,1,1,1,1
716,717,29,5,31,96064,4,0.4,2,161,0,0,0,1,1
717,718,59,34,94,93940,3,0.5,1,0,0,0,0,0,1
718,719,56,31,21,90024,2,0.2,3,137,0,0,1,1,1
719,720,61,35,110,92521,3,4.4,1,0,0,1,0,1,0
720,721,58,32,38,94025,1,2.2,3,0,0,0,0,0,0
721,722,49,24,39,92717,1,1.4,3,0,0,0,0,1,0
722,723,45,21,132,91103,3,1.2,2,0,1,0,1,1,1
723,724,50,24,61,94301,4,2.6,1,0,0,0,0,1,0
724,725,64,38,92,94086,1,2.0,1,0,0,0,0,1,0
725,726,39,15,119,92037,2,6.1,1,0,0,0,0,0,0
726,727,58,33,53,91030,4,2.1,1,0,0,0,0,1,0
727,728,62,37,18,92037,3,1.3,2,0,0,0,0,1,0
728,729,45,20,114,94720,2,4.4,2,0,1,0,0,0,0
729,730,58,28,90,93106,1,3.0,3,0,0,0,0,0,1
730,731,43,18,140,95616,1,7.0,1,205,0,0,0,1,0
731,732,28,3,90,90066,2,3.3,1,0,0,0,0,1,1
732,733,26,1,85,90064,1,1.9,1,0,0,0,0,1,0
733,734,49,24,80,92009,1,1.2,1,0,0,0,0,1,0
734,735,66,42,53,92182,2,1.1,1,0,0,0,0,1,1
735,736,33,7,49,95403,4,2.2,2,0,0,0,0,1,0
736,737,61,35,152,91016,3,3.3,3,0,1,0,0,1,0
737,738,64,37,138,94709,2,2.8,2,0,1,0,0,1,0
738,739,36,10,80,94596,4,2.2,2,0,0,0,0,1,0
739,740,49,23,82,91902,2,2.4,2,0,0,0,0,0,0
740,741,52,27,195,90266,1,8.1,1,0,0,0,0,0,0
741,742,61,37,22,94590,1,1.2,3,0,0,0,0,1,0
742,743,32,6,81,92626,1,2.5,1,0,0,0,0,1,0
743,744,61,37,40,94539,4,2.2,1,0,0,1,1,1,1
744,745,45,20,154,94720,2,2.8,1,0,0,1,0,1,0
745,746,30,4,49,93955,3,1.1,2,0,0,0,0,0,1
746,747,62,37,85,95051,4,3.4,2,0,0,0,0,1,0
747,748,57,32,21,94112,3,0.1,2,0,0,1,1,1,0
748,749,41,17,14,91330,1,1.0,1,0,0,0,0,0,0
749,750,58,34,60,92008,4,1.6,2,0,0,0,0,0,1
750,751,29,5,138,93106,2,4.33,1,0,0,0,0,1,0
751,752,53,28,98,90210,1,1.3,3,355,0,0,0,1,0
752,753,64,39,22,90071,4,0.6,2,0,0,0,0,0,0
753,754,49,23,49,94720,1,1.2,2,0,0,0,0,1,1
754,755,38,14,102,95020,2,1.9,1,0,0,0,1,1,1
755,756,56,30,45,91103,4,0.7,2,0,0,0,0,0,1
756,757,56,31,82,95348,4,1.3,3,0,0,0,0,1,0
757,758,52,28,81,91745,3,1.8,2,0,0,1,0,0,0
758,759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0
759,760,53,28,59,91950,2,1.9,2,0,0,0,0,1,0
760,761,29,3,52,92122,3,1.1,2,0,0,0,0,1,0
761,762,48,24,84,92152,3,0.7,1,166,0,0,0,1,0
762,763,32,6,85,90504,1,2.7,2,100,0,0,0,1,0
763,764,54,28,65,94122,1,0.2,1,0,0,0,0,0,1
764,765,37,13,89,95051,2,1.7,2,314,0,0,0,0,1
765,766,47,21,109,95822,4,1.8,1,0,1,0,0,0,0
766,767,37,12,81,94538,1,2.8,1,0,0,0,0,0,0
767,768,64,39,38,92024,1,1.1,3,108,0,0,0,0,0
768,769,43,19,72,90024,2,1.7,1,0,0,0,0,1,0
769,770,33,6,78,90250,4,2.0,2,119,0,1,0,1,0
770,771,26,2,172,94551,2,6.9,2,0,1,0,0,1,0
771,772,42,18,71,91614,3,2.33,1,106,0,1,0,1,0
772,773,54,28,165,92093,1,4.1,3,0,1,0,1,1,1
773,774,41,16,120,92612,2,3.9,1,0,0,0,0,1,1
774,775,55,29,39,92154,1,0.2,1,0,0,0,0,0,1
775,776,65,39,23,92835,3,0.7,2,0,0,0,0,0,1
776,777,50,26,135,92121,2,4.6,3,91,1,0,0,1,0
777,778,55,31,12,95060,2,0.2,1,76,0,0,0,1,1
778,779,62,36,92,94801,2,0.7,2,0,0,0,0,1,0
779,780,53,28,192,94304,2,6.4,3,0,1,0,0,0,0
780,781,32,7,42,92634,4,0.8,1,0,0,0,0,1,1
781,782,56,32,158,94588,3,3.7,3,0,1,0,0,1,0
782,783,54,30,194,92056,3,6.0,3,587,1,1,1,1,1
783,784,44,20,160,94606,2,7.6,1,0,0,1,0,0,0
784,785,48,22,98,94115,2,6.3,1,0,0,0,0,0,0
785,786,46,22,164,94122,2,7.6,1,0,0,0,1,1,1
786,787,45,21,42,94305,2,2.5,1,0,0,1,0,1,0
787,788,45,15,202,91380,3,10.0,3,0,1,0,0,0,0
788,789,58,34,10,92521,4,0.7,1,0,0,0,0,0,0
789,790,29,3,31,92126,4,0.3,2,0,0,0,0,1,0
790,791,55,30,58,92028,4,0.9,1,0,0,0,0,1,1
791,792,55,29,65,94501,4,2.8,2,0,0,0,0,1,0
792,793,41,16,98,93117,1,4.0,3,0,0,0,0,0,1
793,794,24,-2,150,94720,2,2.0,1,0,0,0,0,1,0
794,795,54,29,44,91301,2,2.3,3,0,0,0,0,1,0
795,796,57,32,15,92806,2,0.2,3,0,0,0,0,0,1
796,797,30,6,82,93657,2,2.5,1,0,0,0,0,0,0
797,798,42,17,61,94998,3,0.5,3,0,0,0,0,1,0
798,799,29,2,38,93063,1,2.0,2,0,0,0,0,0,0
799,800,29,3,39,95051,4,2.1,3,0,0,0,0,1,0
800,801,31,7,173,91040,1,6.0,1,0,0,0,0,1,0
801,802,47,23,8,92612,4,0.2,1,0,0,0,0,1,0
802,803,36,12,51,92521,3,2.0,1,214,0,0,0,1,0
803,804,52,27,62,92661,4,1.8,3,82,0,0,0,0,0
804,805,54,28,34,94061,4,0.7,2,0,0,0,0,1,0
805,806,55,29,132,95758,3,5.9,2,307,1,0,0,0,0
806,807,53,27,44,94542,4,1.5,3,0,0,0,0,0,0
807,808,52,27,162,92096,1,8.1,1,0,0,0,0,1,0
808,809,64,39,64,92068,3,2.2,1,0,0,0,0,1,0
809,810,54,29,111,94304,1,0.1,3,0,0,0,0,0,1
810,811,32,6,41,92182,2,2.0,3,0,0,0,0,0,0
811,812,63,33,52,94720,4,1.67,3,0,0,0,0,0,0
812,813,36,10,65,90089,4,2.2,2,0,0,0,0,0,0
813,814,50,25,130,94720,1,1.1,2,0,1,0,0,1,0
814,815,33,8,45,93943,2,0.1,1,0,0,0,0,0,1
815,816,62,38,35,94596,1,1.9,2,118,0,0,0,0,0
816,817,49,23,65,94035,3,0.7,2,263,0,0,0,1,1
817,818,41,15,38,90291,2,0.7,1,91,0,0,0,1,0
818,819,51,27,42,95039,4,1.1,2,0,0,0,0,1,1
819,820,56,30,45,90024,4,1.5,3,0,0,0,0,0,0
820,821,51,25,145,90740,1,0.3,1,0,0,0,0,1,0
821,822,39,13,33,92093,4,1.5,3,0,0,0,0,0,0
822,823,61,35,60,96091,3,1.4,3,0,0,0,0,0,0
823,824,35,9,45,90509,1,2.0,1,0,0,0,0,1,1
824,825,39,15,72,94801,4,2.4,1,0,0,1,0,1,0
825,826,37,11,34,95616,3,0.2,2,0,0,0,0,0,0
826,827,48,21,23,93555,3,0.67,2,0,0,0,0,1,0
827,828,63,37,45,94542,2,1.0,3,88,0,0,0,1,1
828,829,35,9,28,94542,4,1.0,1,75,0,0,0,1,0
829,830,55,30,81,90254,4,3.8,2,0,0,0,0,1,0
830,831,29,5,72,92407,3,0.7,2,81,0,0,0,0,0
831,832,61,31,49,94066,4,1.67,3,0,0,0,0,1,0
832,833,36,10,31,90630,4,1.2,2,0,0,0,0,0,0
833,834,61,35,63,94939,3,2.2,3,0,0,0,0,0,0
834,835,36,12,150,95138,4,5.4,1,0,1,1,1,1,0
835,836,58,33,142,92691,2,3.9,1,193,0,0,0,1,1
836,837,42,17,74,92123,3,3.0,1,0,0,0,0,0,1
837,838,30,4,24,92096,1,0.4,2,81,0,0,0,1,0
838,839,45,20,29,92507,4,1.9,3,0,0,0,0,0,0
839,840,39,15,79,92646,4,2.4,1,0,0,0,0,0,0
